name,typ,node,maxcap,heat_rate,mincap,var_om,no_load,st_cost,ramp,minup,mindn
JENKS_NG_Oklahoma,ngcc,bus_59779,903.9,5.9406535798333335,269.97,3,2711.7,63273.0,903.9,4,4
PANAMA_C_Oklahoma,coal,bus_59779,350.0,11.130731756117966,49.0,4,1050.0,24500.0,115.5,12,12
LABADIE_C_Missouri_East,coal,bus_57017,2389.4,26.91708594,914.22,4,7168.200000000001,167258.0,788.5020000000001,12,12
STRAFFORD_NG_Missouri_West,ngcc,bus_57017,117.8,4.9039278495000005,40.97,3,353.4,8246.0,117.8,4,4
SPRINGFIELD_NG_Missouri_West,ngcc,bus_57017,306.5,5.114258234,63.23,3,919.5,21455.0,306.5,4,4
SPRINGFIELD_C_Missouri_West,coal,bus_57017,747.0000000000001,7.9551837704285715,187.76,4,2241.0000000000005,52290.00000000001,246.51000000000005,12,12
SAINTJOSEPH_NG_Missouri_West,ngcc,bus_57199,145.51,4.801603268,52.72,3,436.53,10185.699999999999,145.51,4,4
SAINTJOSEPH_C_Missouri_West,coal,bus_57199,90.0,9.442009933,38.17,4,270.0,6300.0,29.700000000000003,12,12
SAINTJOSEPH_O_Missouri_West,oil,bus_57199,37.8,10.4,13.21,8,113.39999999999999,2646.0,37.8,1,1
ALBANY_O_Missouri_West,oil,bus_57199,6.5,10.4,1.74,8,19.5,455.0,6.5,1,1
INDEPENDENCE_C_Missouri_West,coal,bus_58487,114.99,8.388285374666667,38.57,4,344.96999999999997,8049.299999999999,37.9467,12,12
ODESSA_O_Missouri_West,oil,bus_58487,5.91,10.4,1.32,8,17.73,413.7,5.91,1,1
INDEPENDENCE_O_Missouri_West,oil,bus_58487,74.0,10.4,16.39,8,222.0,5180.0,74.0,1,1
HIGGINSVILLE_O_Missouri_West,oil,bus_58487,16.6,10.4,4.7700000000000005,8,49.800000000000004,1162.0,16.6,1,1
KANSASCITY_NG_Missouri_West,ngcc,bus_58487,476.0,5.5868978385,114.18,3,1428.0,33320.0,476.0,4,4
MISSOURICITY_C_Missouri_West,coal,bus_58487,46.0,11.130731756117966,17.01,4,138.0,3220.0,15.180000000000001,12,12
KANSASCITY_O_Missouri_West,oil,bus_58487,486.0,10.4,141.26,8,1458.0,34020.0,486.0,1,1
INDEPENDENCE_NG_Missouri_West,ngcc,bus_58487,43.0,4.69546729,6.74,3,129.0,3010.0,43.0,4,4
KANSASCITY_C_Missouri_West,coal,bus_58487,599.3,12.629413325,87.78,4,1797.8999999999999,41951.0,197.769,12,12
KANSASCITY_NG_Kansas,ngcc,bus_58487,111.9,4.937161814,21.84,3,335.70000000000005,7833.0,111.9,4,4
KANSASCITY_O_Kansas,oil,bus_58487,131.4,10.4,29.75,8,394.20000000000005,9198.0,131.4,1,1
KANSASCITY_C_Kansas,coal,bus_58487,500.1,6.462065273666667,141.32,4,1500.3000000000002,35007.0,165.03300000000002,12,12
PLEASANTHILL_NG_Missouri_West,ngcc,bus_58210,74.0,5.106914746,16.96,3,222.0,5180.0,74.0,4,4
WESTON_C_Missouri_West,coal,bus_58210,1640.0,15.66700482,454.68,4,4920.0,114800.0,541.2,12,12
GREENWOOD_NG_Missouri_West,ngcc,bus_58210,244.0,4.97465506025,51.81,3,732.0,17080.0,244.0,4,4
CHILLICOTHE_O_Missouri_West,oil,bus_58210,10.0,10.4,2.41,8,30.0,700.0,10.0,1,1
SIBLEY_C_Missouri_West,coal,bus_58210,524.01,11.13339801,162.45000000000002,4,1572.03,36680.7,172.9233,12,12
TRENTON_O_Missouri_West,oil,bus_58210,27.48,10.400000000000002,8.53,8,82.44,1923.6000000000001,27.48,1,1
GALLATIN_O_Missouri_West,oil,bus_58210,7.2,10.4,2.09,8,21.6,504.0,7.2,1,1
PLATTECITY_NG_Missouri_West,ngcc,bus_58210,36.0,4.666715342,13.84,3,108.0,2520.0,36.0,4,4
CHILLICOTHE_NG_Missouri_West,ngcc,bus_58210,80.0,4.825699435500001,26.45,3,240.0,5600.0,80.0,4,4
BURLINGTON_O_Kansas,oil,bus_58210,2.0,10.4,0.4,8,6.0,140.0,2.0,1,1
OSAGECITY_NG_Kansas,ngcc,bus_58210,7.4,4.58004115275,1.17,3,22.200000000000003,518.0,7.4,4,4
IOLA_O_Kansas,oil,bus_58210,13.5,10.4,4.21,8,40.5,945.0,13.5,1,1
OTTAWA_NG_Kansas,ngcc,bus_58210,30.700000000000003,4.6075651618,12.05,3,92.10000000000001,2149.0,30.700000000000003,4,4
WAVERLY_O_Kansas,oil,bus_58210,21.58,10.4,6.07,8,64.74,1510.6,21.58,1,1
BALDWINCITY_O_Kansas,oil,bus_58210,11.68,10.4,3.27,8,35.04,817.6,11.68,1,1
BURLINGTON_NG_Kansas,ngcc,bus_58210,9.4,4.584410077,3.3999999999999995,3,28.200000000000003,658.0,9.4,4,4
LAWRENCE_C_Kansas,coal,bus_58210,566.01,11.454504129999998,199.48,4,1698.03,39620.7,186.7833,12,12
EDGERTON_NG_Kansas,ngcc,bus_58210,365.2,5.227262598499999,54.870000000000005,3,1095.6,25564.0,365.2,4,4
GARNETT_O_Kansas,oil,bus_58210,11.7,10.4,2.76,8,35.099999999999994,819.0,11.7,1,1
KANSASCITY_NG_Kansas_124,ngcc,bus_58210,165.69,3.330162594666666,58.63,3,497.07,11598.3,165.69,4,4
PAOLA_NG_Kansas,ngcc,bus_58210,90.0,5.277881388,27.04,3,270.0,6300.0,90.0,4,4
OSAWATOMIE_O_Kansas,oil,bus_58210,6.6000000000000005,10.4,2.25,8,19.8,462.00000000000006,6.6000000000000005,1,1
GARDNER_NG_Kansas,ngcc,bus_58210,39.2,4.677575534,12.15,3,117.60000000000001,2744.0,39.2,4,4
HARRISONVILLE_NG_Missouri_West,ngcc,bus_65849,351.0,5.52632126,91.41,3,1053.0,24570.0,351.0,4,4
PLEASANTHILL_NG_Missouri_West_125,ngcc,bus_65849,630.0,6.537144264333333,159.51,3,1890.0,44100.0,630.0,4,4
BUTLER_O_Missouri_West_126,oil,bus_65849,8.72,10.4,2.25,8,26.160000000000004,610.4000000000001,8.72,1,1
LACYGNE_C_Kansas,coal,bus_65849,1578.0,31.18926511,528.26,4,4734.0,110460.0,520.74,12,12
MALVERN_NG_Arkansas,ngcc,bus_59713,248.67,7.279320715,76.27,3,746.01,17406.899999999998,248.67,4,4
MALVERN_NG_Arkansas_127,ngcc,bus_59935,1212.15,7.293637895800001,524.2800000000001,3,3636.4500000000003,84850.5,1212.15,4,4
FULTON_C_Arkansas,coal,bus_59935,609.0,11.130731756117966,241.78,4,1827.0,42630.0,200.97,12,12
LITTLEROCK_NG_Arkansas,ngcc,bus_59935,599.52,5.3322884713333325,177.28,3,1798.56,41966.4,599.52,4,4
MABELVALE_NG_Arkansas,ngcc,bus_59935,39.0,2.345373999,16.9,3,117.0,2730.0,39.0,4,4
PINEBLUFF_NG_Arkansas,ngcc,bus_59935,236.0,5.5686963235,59.73,3,708.0,16520.0,236.0,4,4
MAYFLOWER_NG_Arkansas,ngcc,bus_59935,552.5,11.13293326,254.37,3,1657.5,38675.0,552.5,4,4
FULTON_NG_Arkansas,ngcc,bus_59935,154.8,4.722233381856098,76.98,3,464.40000000000003,10836.0,154.8,4,4
REDFIELD_C_Arkansas,coal,bus_59935,1800.0,32.83877823,373.21,4,5400.0,126000.0,594.0,12,12
CAMDEN_NG_Arkansas,ngcc,bus_61249,136.0,5.81565754,32.9,3,408.0,9520.0,136.0,4,4
GENTRY_C_Arkansas,coal,bus_63257,558.0,25.74792848,188.4,4,1674.0,39060.0,184.14000000000001,12,12
KONAWA_NG_Oklahoma,ngcc,bus_63257,1724.0,9.02735954525,485.73,3,5172.0,120680.0,1724.0,4,4
ELDORADO_NG_Arkansas,ngcc,bus_59820,2431.52,7.616252071285714,722.0600000000001,3,7294.5599999999995,170206.4,2431.52,4,4
STERLINGTON_NG_Louisiana,ngcc,bus_61194,2162.78,5.5683908278947385,667.1899999999999,3,6488.34,151394.6,2162.78,4,4
WESTMONROE_NG_Louisiana,ngcc,bus_61194,52.5,3.141012518,21.200000000000003,3,157.5,3675.0,52.5,4,4
HAHNVILLE_NG_Louisiana,ngcc,bus_60577,2108.8,6.6574322534000006,565.14,3,6326.400000000001,147616.0,2108.8,4,4
LAPLACE_NG_Louisiana,ngcc,bus_60577,1250.61,8.988460751,490.53,3,3751.83,87542.7,1250.61,4,4
HAHNVILLE_O_Louisiana,oil,bus_60577,41.0,10.4,16.02,8,123.0,2870.0,41.0,1,1
WESTWEGO_NG_Louisiana,ngcc,bus_60577,1306.66,11.649114345,522.26,3,3919.9800000000005,91466.20000000001,1306.66,4,4
GRAMERCY_NG_Louisiana,ngcc,bus_60577,123.98000000000005,3.2741376864000005,47.31,3,371.94000000000017,8678.600000000004,123.98000000000005,4,4
JARREAU_NG_Louisiana,ngcc,bus_60267,231.91,2.2444558722,92.14,3,695.73,16233.699999999999,231.91,4,4
ZACHARY_O_Louisiana,oil,bus_60267,60.0,10.4,19.22,8,180.0,4200.0,60.0,1,1
EUNICE_NG_Louisiana,ngcc,bus_60917,1375.98,6.856588764166667,369.0,3,4127.9400000000005,96318.6,1375.98,4,4
JENNINGS_NG_Louisiana,ngcc,bus_60917,416.0,5.39120894725,138.38,3,1248.0,29120.0,416.0,4,4
SAINTLANDRY_NG_Louisiana,ngcc,bus_60917,922.8,6.4648453164,324.29999999999995,3,2768.3999999999996,64596.0,922.8,4,4
SHREVEPORT_NG_Louisiana,ngcc,bus_61573,749.0,6.2814323695,158.12,3,2247.0,52430.0,749.0,4,4
MOORINGSPORT_NG_Louisiana,ngcc,bus_61573,252.99,5.221386376000001,97.59,3,758.97,17709.3,252.99,4,4
MANSFIELD_C_Louisiana,coal,bus_61573,720.7,11.130731756117966,309.74,4,2162.1000000000004,50449.0,237.83100000000002,12,12
MINDEN_NG_Louisiana,ngcc,bus_61573,25.0,4.6312844565,6.3,3,75.0,1750.0,25.0,4,4
MINDEN_O_Louisiana,oil,bus_61573,10.4,10.4,2.64,8,31.200000000000003,728.0,10.4,1,1
MANSFIELD_NG_Louisiana,ngcc,bus_61573,25.0,4.691466855,3.05,3,75.0,1750.0,25.0,4,4
HALLSVILLE_C_East_Texas,coal,bus_61573,721.0,32.11261981,319.54,4,2163.0,50470.0,237.93,12,12
LONGVIEW_NG_East_Texas,ngcc,bus_61573,968.7,5.776201577999999,283.54,3,2906.1000000000004,67809.0,968.7,4,4
TATUM_C_East_Texas,coal,bus_61573,2379.6000000000004,19.600302616666667,754.35,4,7138.800000000001,166572.00000000003,785.2680000000001,12,12
MARSHALL_NG_East_Texas,ngcc,bus_61573,570.0,6.572873468333333,200.4,3,1710.0,39900.0,570.0,4,4
WESTLAKE_NG_Louisiana,ngcc,bus_61113,788.5999999999999,5.149846591833334,352.75,3,2365.7999999999997,55201.99999999999,788.5999999999999,4,4
ALEXANDRIA_NG_Louisiana,ngcc,bus_61113,140.0,5.050983085,52.88,3,420.0,9800.0,140.0,4,4
LENA_O_Louisiana,oil,bus_61113,703.8,10.4,231.44,8,2111.3999999999996,49266.0,703.8,1,1
SULPHUR_NG_Louisiana,ngcc,bus_61113,358.8,6.357248464,119.14,3,1076.4,25116.0,358.8,4,4
WESTLAKE_C_Louisiana,coal,bus_61113,614.6,11.130731756117966,290.82,4,1843.8000000000002,43022.0,202.818,12,12
LENA_NG_Louisiana,ngcc,bus_61113,445.5,8.762820513,77.94,3,1336.5,31185.0,445.5,4,4
LENA_C_Louisiana,coal,bus_61113,558.0,11.130731756117966,204.66,4,1674.0,39060.0,184.14000000000001,12,12
WESTLAKE_O_Louisiana,oil,bus_61113,235.4,10.4,89.7,8,706.2,16478.0,235.4,1,1
LAFAYETTE_NG_Louisiana,ngcc,bus_60472,441.69,5.2817380882,170.47,3,1325.07,30918.3,441.69,4,4
WESTWEGO_NG_Louisiana_128,ngcc,bus_60410,649.5,6.820237805333334,223.13,3,1948.5,45465.0,649.5,4,4
ARABI_NG_Louisiana,ngcc,bus_60410,16.81,4.722233381856098,3.91,3,50.42999999999999,1176.6999999999998,16.81,4,4
NEWROADS_C_Louisiana,coal,bus_60976,1902.9,8.293597643333333,369.01,4,5708.700000000001,133203.0,627.9570000000001,12,12
JARREAU_NG_Louisiana_129,ngcc,bus_60976,270.31,2.2805392348,62.83,3,810.9300000000001,18921.7,270.31,4,4
LAFAYETTE_NG_Louisiana_130,ngcc,bus_60976,100.8,4.8388008705,21.89,3,302.4,7056.0,100.8,4,4
NEWORLEANS_NG_Louisiana,ngcc,bus_60776,844.0,8.933174618999999,339.45000000000005,3,2532.0,59080.0,844.0,4,4
BELLECHASSE_NG_Louisiana,ngcc,bus_60428,57.5,0.4714598417,19.4,3,172.5,4025.0,57.5,4,4
BURAS_NG_Louisiana,ngcc,bus_60428,20.7,4.683986041,4.57,3,62.099999999999994,1449.0,20.7,4,4
WESTWEGO_NG_Louisiana_131,ngcc,bus_61079,653.33,11.22168441,222.18,3,1959.9900000000002,45733.100000000006,653.33,4,4
GEISMAR_NG_Louisiana_132,ngcc,bus_60001,168.0,3.6872619855,58.62,3,504.0,11760.0,168.0,4,4
SAINTGABRIEL_NG_Louisiana_133,ngcc,bus_61212,2178.0,8.8719618428,604.85,3,6534.0,152460.0,2178.0,4,4
BEAUMONT_NG_East_Texas,ngcc,bus_61581,705.0999999999998,1.888531918142857,213.92,3,2115.2999999999993,49356.999999999985,705.0999999999998,4,4
PORTNECHES_NG_East_Texas,ngcc,bus_61581,115.2,3.2371541296666666,45.67,3,345.6,8064.0,115.2,4,4
SHEPHERD_NG_East_Texas,ngcc,bus_61581,170.0,5.167420933000001,53.38,3,510.0,11900.0,170.0,4,4
PORTARTHUR_NG_East_Texas,ngcc,bus_61581,484.3,4.0513827889166665,176.25,3,1452.9,33901.0,484.3,4,4
KOUNTZE_NG_East_Texas,ngcc,bus_61581,173.0,5.16114741,62.4,3,519.0,12110.0,173.0,4,4
ORANGE_NG_East_Texas,ngcc,bus_61581,2758.79,5.5909162478461525,779.1899999999999,3,8276.369999999999,193115.3,2758.79,4,4
PITTSBURG_C_East_Texas,coal,bus_61553,1674.0,25.54787054333333,496.43,4,5022.0,117180.0,552.4200000000001,12,12
AVINGER_NG_East_Texas,ngcc,bus_61553,882.0,7.478429851999999,252.48,3,2646.0,61740.0,882.0,4,4
LONESTAR_NG_East_Texas,ngcc,bus_61553,40.0,4.848214286,15.03,3,120.0,2800.0,40.0,4,4
DEWEYVILLE_NG_East_Texas,ngcc,bus_61631,1433.5800000000002,6.983920002499999,363.27,3,4300.740000000001,100350.6,1433.5800000000002,4,4
MEADE_O_Kansas,oil,bus_62202,2.1,10.4,0.62,8,6.300000000000001,147.0,2.1,1,1
LIBERAL_NG_Kansas,ngcc,bus_62202,68.8,3.5185716685,17.099999999999998,3,206.39999999999998,4816.0,68.8,4,4
MEADE_NG_Kansas,ngcc,bus_62202,7.62,2.2897167363333337,2.6900000000000004,3,22.86,533.4,7.62,4,4
JOHNSON_O_Kansas,oil,bus_62202,5.28,10.4,1.52,8,15.84,369.6,5.28,1,1
HUGOTON_O_Kansas,oil,bus_62202,18.42,10.4,6.44,8,55.260000000000005,1289.4,18.42,1,1
ULYSSES_NG_Kansas,ngcc,bus_62202,121.2,4.024006464857143,38.42,3,363.6,8484.0,121.2,4,4
LUBBOCK_NG_Texas_Panhandle,ngcc,bus_61993,217.3,2.648227346666667,83.88000000000001,3,651.9000000000001,15211.0,217.3,4,4
DENVERCITY_NG_Texas_Panhandle,ngcc,bus_61993,533.4,2.7056108180000003,172.17000000000002,3,1600.1999999999998,37338.0,533.4,4,4
ABERNATHY_NG_Texas_Panhandle,ngcc,bus_61993,167.4,4.735602381,47.510000000000005,3,502.20000000000005,11718.0,167.4,4,4
LOVINGTON_NG_New_Mexico,ngcc,bus_61993,46.5,2.7748422294,14.11,3,139.5,3255.0,46.5,4,4
HOBBS_NG_New_Mexico,ngcc,bus_61993,1389.61,5.311778176499999,397.8,3,4168.83,97272.7,1389.61,4,4
BORGER_NG_Texas_Panhandle,ngcc,bus_63527,246.9,4.065877910599999,85.06,3,740.7,17283.0,246.9,4,4
SUDAN_C_Texas_Panhandle,coal,bus_63527,567.9,25.75111813,165.67,4,1703.6999999999998,39753.0,187.407,12,12
LUBBOCK_NG_Texas_Panhandle_134,ngcc,bus_63527,48.8,4.838877339,18.18,3,146.39999999999998,3416.0,48.8,4,4
DENVERCITY_NG_Texas_Panhandle_135,ngcc,bus_63527,521.01,6.258680365,163.32,3,1563.03,36470.7,521.01,4,4
HARRAH_NG_Oklahoma,ngcc,bus_63527,973.98,6.226493142166667,347.37,3,2921.94,68178.6,973.98,4,4
STILLWATER_NG_Oklahoma,ngcc,bus_63527,30.71,0.92883263,10.159999999999998,3,92.13,2149.7000000000003,30.71,4,4
PONCACITY_NG_Oklahoma,ngcc,bus_63527,182.3,4.85687564575,42.87,3,546.9000000000001,12761.0,182.3,4,4
EDMOND_NG_Oklahoma,ngcc,bus_63527,347.1,2.309632180111111,96.65,3,1041.3000000000002,24297.0,347.1,4,4
CUSHING_O_Oklahoma,oil,bus_63527,55.9,10.4,16.29,8,167.7,3913.0,55.9,1,1
MOORELAND_NG_Oklahoma,ngcc,bus_63527,317.31000000000006,1.8074732756666667,92.78,3,951.9300000000002,22211.700000000004,317.31000000000006,4,4
MORRISON_C_Oklahoma,coal,bus_63527,1138.0,11.33997344,325.97,4,3414.0,79660.0,375.54,12,12
LUTHER_NG_Oklahoma,ngcc,bus_63527,1433.5800000000002,6.940660720666667,377.05,3,4300.740000000001,100350.6,1433.5800000000002,4,4
AUGUSTA_NG_Kansas,ngcc,bus_63527,29.22,4.5879251794444444,8.03,3,87.66,2045.3999999999999,29.22,4,4
WINFIELD_NG_Kansas,ngcc,bus_63527,37.5,4.666844742,13.67,3,112.5,2625.0,37.5,4,4
WICHITA_NG_Kansas,ngcc,bus_63527,271.7,5.341041999333334,81.84,3,815.0999999999999,19019.0,271.7,4,4
WELLINGTON_NG_Kansas,ngcc,bus_63527,40.0,4.693965211,12.64,3,120.0,2800.0,40.0,4,4
COLWICH_O_Kansas,oil,bus_63527,2.9,10.4,1.01,8,8.7,203.0,2.9,1,1
RUSSELL_O_Kansas,oil,bus_63527,5.0,10.4,2.1500000000000004,8,15.0,350.0,5.0,1,1
OXFORD_O_Kansas,oil,bus_63527,5.1,10.4,1.38,8,15.299999999999999,357.0,5.1,1,1
WINFIELD_O_Kansas,oil,bus_63527,3.2,10.4,0.93,8,9.600000000000001,224.0,3.2,1,1
PRATT_NG_Kansas,ngcc,bus_63527,30.0,4.6337998953333335,12.44,3,90.0,2100.0,30.0,4,4
ELDORADO_NG_Kansas,ngcc,bus_63527,38.9,4.83214649,14.11,3,116.69999999999999,2723.0,38.9,4,4
MULVANE_NG_Kansas,ngcc,bus_63527,4.59,4.57984359,0.8200000000000001,3,13.77,321.3,4.59,4,4
WELLINGTON_O_Kansas,oil,bus_63527,4.0,10.4,1.34,8,12.0,280.0,4.0,1,1
MULVANE_O_Kansas,oil,bus_63527,12.809999999999995,10.400000000000002,4.25,8,38.429999999999986,896.6999999999997,12.809999999999995,1,1
STAFFORD_O_Kansas,oil,bus_63527,5.7,10.4,1.37,8,17.1,399.0,5.7,1,1
HOISINGTON_NG_Kansas,ngcc,bus_63527,12.99,4.592260648333333,4.01,3,38.97,909.3000000000001,12.99,4,4
KINGMAN_NG_Kansas,ngcc,bus_63527,19.08,4.5880618965,6.470000000000001,3,57.239999999999995,1335.6,19.08,4,4
LARNED_O_Kansas,oil,bus_63527,16.38,10.4,3.54,8,49.14,1146.6,16.38,1,1
SAINTJOHN_O_Kansas,oil,bus_63527,5.01,10.4,1.75,8,15.03,350.7,5.01,1,1
EDMONSON_NG_Texas_Panhandle,ngcc,bus_61916,434.4,5.50633802525,176.89999999999998,3,1303.1999999999998,30408.0,434.4,4,4
SUDAN_C_Texas_Panhandle_136,coal,bus_61916,567.9,27.75554947,233.85,4,1703.6999999999998,39753.0,187.407,12,12
MUSKOGEE_C_Oklahoma,coal,bus_63325,114.0,2.759747577333333,37.76,4,342.0,7980.0,37.620000000000005,12,12
PRYOR_NG_Oklahoma,ngcc,bus_63325,1069.62,6.265511951833333,249.43,3,3208.8599999999997,74873.4,1069.62,4,4
FORTGIBSON_C_Oklahoma,coal,bus_63325,1716.0,17.20708811,495.03,4,5148.0,120120.0,566.28,12,12
FORTTOWSON_C_Oklahoma,coal,bus_63325,446.0,20.98926895,114.71,4,1338.0,31220.0,147.18,12,12
CHOUTEAU_C_Oklahoma,coal,bus_63325,1134.0,23.175625025,235.13,4,3402.0,79380.0,374.22,12,12
NEWCASTLE_NG_Oklahoma,ngcc,bus_62834,485.31,4.554545638714286,141.84,3,1455.93,33971.7,485.31,4,4
OKLAHOMACITY_NG_Oklahoma,ngcc,bus_62834,735.4000000000001,5.308810152875,211.07,3,2206.2000000000003,51478.00000000001,735.4000000000001,4,4
TULSA_O_Oklahoma,oil,bus_63267,24.4,10.4,8.23,8,73.19999999999999,1708.0,24.4,1,1
JENKS_NG_Oklahoma_137,ngcc,bus_63267,1119.0,7.4331728815,434.03,3,3357.0,78330.0,1119.0,4,4
TULSA_NG_Oklahoma,ngcc,bus_63267,340.0,6.044277347,62.72,3,1020.0,23800.0,340.0,4,4
ANADARKO_NG_Oklahoma,ngcc,bus_63219,1197.62,4.067400100833333,298.72999999999985,3,3592.8599999999997,83833.4,1197.62,4,4
LAWTON_NG_Oklahoma,ngcc,bus_63219,290.01,5.352721325,85.18,3,870.03,20300.7,290.01,4,4
OOLOGAH_NG_Oklahoma,ngcc,bus_63490,1000.01,7.1949750615,372.92,3,3000.0299999999997,70000.7,1000.01,4,4
ANTHONY_NG_Kansas,ngcc,bus_63490,11.1,4.591549805,3.25,3,33.3,777.0,11.1,4,4
WELEETKA_NG_Oklahoma,ngcc,bus_63505,159.0,4.887879933,38.69,3,477.0,11130.0,159.0,4,4
KIOWA_NG_Oklahoma,ngcc,bus_63505,1369.98,6.889080143666667,377.83,3,4109.9400000000005,95898.6,1369.98,4,4
ANADARKO_NG_Oklahoma_138,ngcc,bus_62464,90.0,4.855134895,34.27,3,270.0,6300.0,90.0,4,4
OBERLIN_NG_Kansas,ngcc,bus_67702,6.9,4.722233381856098,2.03,3,20.700000000000003,483.0,6.9,4,4
HILLCITY_NG_Kansas,ngcc,bus_67702,6.9,4.722233381856098,1.5399999999999998,3,20.700000000000003,483.0,6.9,4,4
GOODLAND_NG_Kansas,ngcc,bus_67702,18.0,4.586241782999999,5.300000000000001,3,54.0,1260.0,18.0,4,4
GARDENCITY_NG_Kansas,ngcc,bus_67702,285.9,4.188353649125,82.4,3,857.6999999999999,20013.0,285.9,4,4
RUSSELL_NG_Kansas,ngcc,bus_67702,25.71,4.5997360334,10.48,3,77.13,1799.7,25.71,4,4
COLBY_NG_Kansas,ngcc,bus_67702,16.0,4.657774658,6.45,3,48.0,1120.0,16.0,4,4
ASHLAND_O_Kansas,oil,bus_67702,4.11,10.4,1.12,8,12.330000000000002,287.70000000000005,4.11,1,1
STOCKTON_NG_Kansas,ngcc,bus_67702,7.710000000000001,4.722233381856098,2.08,3,23.130000000000003,539.7,7.710000000000001,4,4
SAINTFRANCIS_O_Kansas,oil,bus_67702,5.92,10.4,2.22,8,17.759999999999998,414.4,5.92,1,1
GREATBEND_NG_Kansas,ngcc,bus_67702,81.6,5.136439577,8.36,3,244.79999999999998,5712.0,81.6,4,4
HOLCOMB_C_Kansas,coal,bus_67702,348.7,11.130731756117966,166.13,4,1046.1,24409.0,115.071,12,12
SHARONSPRINGS_NG_Kansas,ngcc,bus_67702,3.0,4.722233381856098,0.78,3,9.0,210.0,3.0,4,4
LACROSSE_O_Kansas,oil,bus_67702,5.48,10.4,1.5099999999999998,8,16.44,383.6,5.48,1,1
HAYS_NG_Kansas,ngcc,bus_67702,75.6,4.6362844743333325,19.1,3,226.79999999999998,5292.0,75.6,4,4
ELLINWOOD_O_Kansas,oil,bus_67702,9.5,10.4,2.33,8,28.5,665.0,9.5,1,1
COLBY_O_Kansas,oil,bus_67702,17.220000000000002,10.4,5.709999999999999,8,51.66000000000001,1205.4,17.220000000000002,1,1
BIRDCITY_O_Kansas,oil,bus_67702,4.7,10.4,1.48,8,14.100000000000001,329.0,4.7,1,1
LAKIN_NG_Kansas,ngcc,bus_67702,4.4,4.593991416,2.17,3,13.200000000000001,308.0,4.4,4,4
DODGECITY_NG_Kansas,ngcc,bus_67702,149.0,6.124226006,66.64,3,447.0,10430.0,149.0,4,4
REDCLOUD_O_Nebraska,oil,bus_67702,3.72,10.4,1.12,8,11.16,260.40000000000003,3.72,1,1
SIDNEY_NG_Nebraska,ngcc,bus_67702,7.52,4.5801119660000005,2.08,3,22.56,526.4,7.52,4,4
MCCOOK_O_Nebraska,oil,bus_67702,56.7,10.4,10.45,8,170.10000000000002,3969.0,56.7,1,1
STUART_O_Nebraska,oil,bus_67702,1.88,10.4,0.45,8,5.64,131.6,1.88,1,1
YANKTON_NG_Nebraska,ngcc,bus_67702,8.7,4.5929583495,2.5700000000000003,3,26.099999999999998,609.0,8.7,4,4
CHAPPELL_O_Nebraska,oil,bus_67702,2.1,10.4,0.53,8,6.300000000000001,147.0,2.1,1,1
OXFORD_NG_Nebraska,ngcc,bus_67702,4.6,3.0507599845000004,1.16,3,13.799999999999999,322.0,4.6,4,4
BROKENBOW_NG_Nebraska,ngcc,bus_67702,8.3,4.578728079399999,1.64,3,24.900000000000002,581.0,8.3,4,4
YANKTON_O_Nebraska,oil,bus_67702,4.7,10.4,1.92,8,14.100000000000001,329.0,4.7,1,1
BLUEHILL_O_Nebraska,oil,bus_67702,2.62,10.4,0.81,8,7.86,183.4,2.62,1,1
GRANDISLAND_NG_Nebraska,ngcc,bus_67702,240.8100000000001,4.8185072035,62.16,3,722.4300000000003,16856.700000000004,240.8100000000001,4,4
FRANKLIN_NG_Nebraska,ngcc,bus_67702,3.92,4.575932493250001,1.36,3,11.76,274.4,3.92,4,4
CURTIS_NG_Nebraska,ngcc,bus_67702,3.39,4.577083414333334,1.05,3,10.17,237.3,3.39,4,4
ORD_O_Nebraska,oil,bus_67702,13.89,10.4,5.1,8,41.67,972.3000000000001,13.89,1,1
SCOTTSBLUFF_C_Nebraska,coal,bus_67702,5.0,8.051643192,1.29,4,15.0,350.0,1.6500000000000001,12,12
SUTHERLAND_C_Nebraska,coal,bus_67702,1362.6,12.84856105,370.94,4,4087.7999999999997,95382.0,449.658,12,12
BROKENBOW_O_Nebraska,oil,bus_67702,2.98,10.4,0.99,8,8.94,208.6,2.98,1,1
KIMBALL_NG_Nebraska,ngcc,bus_67702,9.6,4.579951697333334,2.6900000000000004,3,28.799999999999997,672.0,9.6,4,4
LEXINGTON_NG_Nebraska,ngcc,bus_67702,108.8,5.593980147,53.74,3,326.4,7616.0,108.8,4,4
COLUMBUS_C_Nebraska,coal,bus_67702,71.4,8.747580868,29.35,4,214.20000000000002,4998.0,23.562000000000005,12,12
BURWELL_O_Nebraska,oil,bus_67702,3.92,10.4,0.97,8,11.76,274.4,3.92,1,1
CAMBRIDGE_O_Nebraska,oil,bus_67702,4.800000000000001,10.4,1.75,8,14.400000000000002,336.00000000000006,4.800000000000001,1,1
HURON_NG_South_Dakota,ngcc,bus_67702,57.9,4.738513415,17.9,3,173.7,4053.0,57.9,4,4
HOLTON_O_Kansas,oil,bus_65466,15.3,10.4,5.12,8,45.900000000000006,1071.0,15.3,1,1
HOLTON_NG_Kansas,ngcc,bus_65466,6.2,4.589693099,1.5699999999999998,3,18.6,434.0,6.2,4,4
WAMEGO_NG_Kansas,ngcc,bus_65466,12.0,3.818147873166667,3.85,3,36.0,840.0,12.0,4,4
